WindowDur_ms	VPcost	UnitID	Rate	SRps	CF_Hz_log	HearingStatus	VPdistance	Precision
1300	8	Q374_t5_u7	110.833333333333	62.6	3.09305662353928	1	0.0597031973165371	2.81836970362677
1300	8	Q374_t5_u8	132.9	83.6	3.09305662353928	1	0.0527645679966302	2.9419153742018
1300	8	Q374_t5_u9	111.183333333333	83.4333333333333	2.98628619487891	1	0.0549638179586853	2.90108016552804
1300	8	Q374_t5_u10	126.533333333333	97.7666666666667	3.01789782511402	1	0.0630112816900302	2.7644414941776
1300	8	Q374_t5_u11	122.1	110.933333333333	3.03336006716127	1	0.0572797385120223	2.85980832142358
1300	8	Q374_t5_u12	116.883333333333	92.3666666666667	3.01789782511402	1	0.0629252753863435	2.76580736154851
1300	8	Q394_t1_u4	171.2	64.1	3.01789782511402	1	0.0421413335447975	3.16672622552547
1300	8	Q394_t1_u5	111.22	12.5	2.98628619487891	1	0.0533625790332064	2.93064554583649
1300	8	Q394_t1_u7	127.34	53.6666666666667	3.26383566374718	1	0.0511726230157489	2.97255059666695
1300	8	Q394_t1_u8	131.58	27.3666666666667	3.0144355935388	1	0.0491490554910097	3.01289764944014
1300	8	Q394_t1_u9	151.66	37.2666666666667	3.02994767848371	1	0.0439683505582259	3.12428520938306
1300	8	Q394_t1_u10	139.04	65.3666666666667	3.0144355935388	1	0.0497983219003677	2.99977399229904
1300	8	Q394_t1_u11	147.32	61.8333333333333	2.9163379973973	1	0.0386252211732186	3.25384981761315
1300	8	Q394_t1_u13	136.72	17.4	2.89908569094802	1	0.0470148039635041	3.05729274892032
1300	8	Q394_t2_u1	105.02	61.8333333333333	3.95855759507967	1	0.0737681677358563	2.60682797191836
1300	8	Q394_t2_u2	168.16	59.1333333333333	3.20683071987192	1	0.0425745362085959	3.15649894600779
1300	8	Q394_t2_u3	150.804347826087	62.6666666666667	3.28217704524254	1	0.041061933844243	3.19267377049158
1300	8	Q394_t2_u4	41.14	1.5	3.28217704524254	1	0.102697902493615	2.27596358588214
1300	8	Q394_t2_u5	178.88	60.2333333333333	3.0825405789126	1	0.0434470438010188	3.13621246638583
1300	8	Q394_t2_u6	136.6	9.9	2.99075153744276	1	0.0454839463685805	3.09039584234751
1300	8	Q394_t2_u7	174.14	62.5666666666667	3.15339571395125	1	0.0363485460661769	3.31460107398201
1300	8	Q394_t2_u8	148.9	31.6333333333333	3.03763355365202	1	0.0440793833527929	3.12176310350954
1300	8	Q394_t2_u9	151.64	67.3	3.13960054289439	1	0.0477023221664802	3.04277519953737
1300	8	Q394_t2_u10	168.54	36.5	3.1256221354637	1	0.0369130383136209	3.29919044851364
1300	8	Q395_t1_u1	31.06	6	3.74456655192037	1	0.128695465297909	2.0503063996713
1300	8	Q395_t1_u5	134.06	63.0333333333333	3.48441969477599	1	0.0489965984426187	3.01600440281955
